"citing_paper_id","cited_paper_id"
"https://openalex.org/W4401728869","https://openalex.org/W4386002544"
"https://openalex.org/W4401728869","https://openalex.org/W4386773467"
"https://openalex.org/W4401728869","https://openalex.org/W4392453727"
"https://openalex.org/W4402077867","https://openalex.org/W4211074561"
"https://openalex.org/W4402077867","https://openalex.org/W4214568552"
"https://openalex.org/W4402077867","https://openalex.org/W4389976407"
"https://openalex.org/W4403499730","https://openalex.org/W3005055481"
"https://openalex.org/W4403499730","https://openalex.org/W3108421430"
"https://openalex.org/W4403499730","https://openalex.org/W3110753020"
"https://openalex.org/W4403499730","https://openalex.org/W3127539115"
"https://openalex.org/W4403845760","https://openalex.org/W2974924007"
"https://openalex.org/W4403845760","https://openalex.org/W4403845760"
"https://openalex.org/W4404905194","https://openalex.org/W2891045778"
"https://openalex.org/W4404905194","https://openalex.org/W2897135200"
"https://openalex.org/W4404905194","https://openalex.org/W3008896529"
"https://openalex.org/W4404905194","https://openalex.org/W3127879667"
"https://openalex.org/W4404905194","https://openalex.org/W3200475236"
"https://openalex.org/W4404905194","https://openalex.org/W4220714682"
"https://openalex.org/W4405074753","https://openalex.org/W2998500935"
"https://openalex.org/W4405074753","https://openalex.org/W3006080096"
"https://openalex.org/W4405074753","https://openalex.org/W3008037848"
"https://openalex.org/W4405074753","https://openalex.org/W3022599077"
"https://openalex.org/W4405074753","https://openalex.org/W3092843529"
"https://openalex.org/W4405074753","https://openalex.org/W4308210756"
"https://openalex.org/W4406385609","https://openalex.org/W2761144209"
"https://openalex.org/W4406385609","https://openalex.org/W3103054354"
"https://openalex.org/W4406385609","https://openalex.org/W4402783400"
"https://openalex.org/W4406897124","https://openalex.org/W2831361703"
"https://openalex.org/W4406897124","https://openalex.org/W3188641474"
"https://openalex.org/W4408438668","https://openalex.org/W2952078128"
"https://openalex.org/W4408438668","https://openalex.org/W4289257342"
"https://openalex.org/W4408438668","https://openalex.org/W4317254136"
"https://openalex.org/W4408438668","https://openalex.org/W4386878863"
"https://openalex.org/W4408438668","https://openalex.org/W4401804450"
"https://openalex.org/W4408565161","https://openalex.org/W4322616550"
"https://openalex.org/W4408565161","https://openalex.org/W4388006816"
"https://openalex.org/W4408565161","https://openalex.org/W4401247305"
"https://openalex.org/W4408669701","https://openalex.org/W2809616732"
"https://openalex.org/W4408669701","https://openalex.org/W4324130229"
"https://openalex.org/W4409885333","https://openalex.org/W2949994464"
"https://openalex.org/W4409885333","https://openalex.org/W3091806620"
"https://openalex.org/W4409885333","https://openalex.org/W3111658851"
"https://openalex.org/W4409885333","https://openalex.org/W3158586662"
"https://openalex.org/W4409885333","https://openalex.org/W3200047794"
"https://openalex.org/W4409885333","https://openalex.org/W3208046402"
"https://openalex.org/W4409885333","https://openalex.org/W3208277718"
"https://openalex.org/W4409885333","https://openalex.org/W3211638421"
"https://openalex.org/W4409885333","https://openalex.org/W4283359477"
"https://openalex.org/W4409885333","https://openalex.org/W4409885525"
"https://openalex.org/W4409885333","https://openalex.org/W4409885639"
"https://openalex.org/W4409885333","https://openalex.org/W4409885905"
"https://openalex.org/W4409885333","https://openalex.org/W4409906172"
"https://openalex.org/W4409885333","https://openalex.org/W4409906209"
"https://openalex.org/W4410074324","https://openalex.org/W3009640060"
"https://openalex.org/W4410074324","https://openalex.org/W3163587755"
"https://openalex.org/W4410074324","https://openalex.org/W4309438670"
"https://openalex.org/W4410074324","https://openalex.org/W4401794425"
"https://openalex.org/W4410497746","https://openalex.org/W4365455876"
"https://openalex.org/W2972982794","https://openalex.org/W2104155220"
"https://openalex.org/W2972982794","https://openalex.org/W2912823436"
"https://openalex.org/W2972982794","https://openalex.org/W2940372255"
"https://openalex.org/W2972982794","https://openalex.org/W2942357222"
"https://openalex.org/W3111702967","https://openalex.org/W2782014861"
"https://openalex.org/W3147865021","https://openalex.org/W3089164048"
"https://openalex.org/W3202750969","https://openalex.org/W2786952592"
"https://openalex.org/W3202750969","https://openalex.org/W2797191389"
"https://openalex.org/W3202750969","https://openalex.org/W2913411199"
"https://openalex.org/W3202750969","https://openalex.org/W3095532216"
"https://openalex.org/W3202750969","https://openalex.org/W3199410673"
"https://openalex.org/W4200316234","https://openalex.org/W3115164741"
"https://openalex.org/W4200316234","https://openalex.org/W3171076461"
"https://openalex.org/W4200316234","https://openalex.org/W3190867428"
"https://openalex.org/W4221010467","https://openalex.org/W3096573070"
"https://openalex.org/W4223527962","https://openalex.org/W3163389633"
"https://openalex.org/W4223571430","https://openalex.org/W2974930506"
"https://openalex.org/W4285792362","https://openalex.org/W2892869104"
"https://openalex.org/W4285792362","https://openalex.org/W2953568959"
"https://openalex.org/W4285792362","https://openalex.org/W2979879484"
"https://openalex.org/W4285792362","https://openalex.org/W3022425026"
"https://openalex.org/W4285792362","https://openalex.org/W3036575374"
"https://openalex.org/W4285792362","https://openalex.org/W4205103254"
"https://openalex.org/W4285792362","https://openalex.org/W4221092200"
"https://openalex.org/W4296679602","https://openalex.org/W3082680026"
"https://openalex.org/W4306773717","https://openalex.org/W2799403119"
"https://openalex.org/W4306773717","https://openalex.org/W3134338277"
"https://openalex.org/W4317725461","https://openalex.org/W4317725461"
"https://openalex.org/W4321767712","https://openalex.org/W4200404996"
"https://openalex.org/W4367844528","https://openalex.org/W4206483513"
"https://openalex.org/W4367844528","https://openalex.org/W4364387970"
"https://openalex.org/W4367844528","https://openalex.org/W4367844528"
"https://openalex.org/W4380481018","https://openalex.org/W3041991973"
"https://openalex.org/W4380481018","https://openalex.org/W3134247604"
"https://openalex.org/W4380785733","https://openalex.org/W2972161501"
"https://openalex.org/W4380785733","https://openalex.org/W3002985324"
"https://openalex.org/W4380785733","https://openalex.org/W4380785733"
"https://openalex.org/W4381716126","https://openalex.org/W4285730399"
"https://openalex.org/W4382939099","https://openalex.org/W3119701702"
"https://openalex.org/W4385367762","https://openalex.org/W2973460919"
"https://openalex.org/W4385367762","https://openalex.org/W3044965294"
"https://openalex.org/W4385623329","https://openalex.org/W2775013068"
"https://openalex.org/W4385623329","https://openalex.org/W2804406438"
"https://openalex.org/W4385623329","https://openalex.org/W2910614412"
"https://openalex.org/W4385623329","https://openalex.org/W3095066576"
"https://openalex.org/W4385623329","https://openalex.org/W3129057447"
"https://openalex.org/W4385623329","https://openalex.org/W3165052556"
"https://openalex.org/W4385623329","https://openalex.org/W4312018175"
"https://openalex.org/W4385700205","https://openalex.org/W4225768508"
"https://openalex.org/W4385700205","https://openalex.org/W4303411282"
"https://openalex.org/W4385761688","https://openalex.org/W4220831971"
"https://openalex.org/W4385761688","https://openalex.org/W4360979074"
"https://openalex.org/W4385971683","https://openalex.org/W2902375153"
"https://openalex.org/W4385971683","https://openalex.org/W2928384177"
"https://openalex.org/W4385971683","https://openalex.org/W3012464003"
"https://openalex.org/W4385971683","https://openalex.org/W4360992719"
"https://openalex.org/W4386009549","https://openalex.org/W3136613854"
"https://openalex.org/W4386009549","https://openalex.org/W4226069314"
"https://openalex.org/W4386009549","https://openalex.org/W4386009549"
"https://openalex.org/W4387747686","https://openalex.org/W2944453259"
"https://openalex.org/W4387747686","https://openalex.org/W4321616464"
"https://openalex.org/W4387784050","https://openalex.org/W2967076108"
"https://openalex.org/W4388204864","https://openalex.org/W4200006806"
"https://openalex.org/W4388422955","https://openalex.org/W2797006959"
"https://openalex.org/W4388422955","https://openalex.org/W3097626997"
"https://openalex.org/W4388422955","https://openalex.org/W4206502553"
"https://openalex.org/W4388422955","https://openalex.org/W4320920668"
"https://openalex.org/W4388539907","https://openalex.org/W2911723462"
"https://openalex.org/W4388539907","https://openalex.org/W4319338929"
"https://openalex.org/W4388783642","https://openalex.org/W4210449821"
"https://openalex.org/W4388783642","https://openalex.org/W4361026088"
"https://openalex.org/W4388922849","https://openalex.org/W3048860266"
"https://openalex.org/W4388922849","https://openalex.org/W4294415147"
"https://openalex.org/W4388922849","https://openalex.org/W4318150229"
"https://openalex.org/W4389502364","https://openalex.org/W4315865026"
"https://openalex.org/W4389639939","https://openalex.org/W4389639939"
"https://openalex.org/W4391137816","https://openalex.org/W3004890268"
"https://openalex.org/W4391137816","https://openalex.org/W3034533284"
"https://openalex.org/W4391137816","https://openalex.org/W3092926923"
"https://openalex.org/W4391137816","https://openalex.org/W3170122079"
"https://openalex.org/W4391137816","https://openalex.org/W4210268393"
"https://openalex.org/W4391137816","https://openalex.org/W4297515214"
"https://openalex.org/W4391137816","https://openalex.org/W4309163966"
"https://openalex.org/W4391684802","https://openalex.org/W2884781179"
"https://openalex.org/W4391684802","https://openalex.org/W2966136223"
"https://openalex.org/W4391684802","https://openalex.org/W2975750256"
"https://openalex.org/W4391684802","https://openalex.org/W2998996553"
"https://openalex.org/W4391684802","https://openalex.org/W3028449928"
"https://openalex.org/W4391684802","https://openalex.org/W3187727674"
"https://openalex.org/W4391684802","https://openalex.org/W4206183042"
"https://openalex.org/W4391684802","https://openalex.org/W4224264108"
"https://openalex.org/W4391684802","https://openalex.org/W4312019194"
"https://openalex.org/W4391684802","https://openalex.org/W4383814885"
"https://openalex.org/W4392189034","https://openalex.org/W2930516701"
"https://openalex.org/W4392189034","https://openalex.org/W3008037848"
"https://openalex.org/W4392365971","https://openalex.org/W4229002232"
"https://openalex.org/W4400057124","https://openalex.org/W4309656929"
"https://openalex.org/W4392727004","https://openalex.org/W3011801227"
"https://openalex.org/W4393201329","https://openalex.org/W3214645580"
"https://openalex.org/W4393201329","https://openalex.org/W4280524853"
"https://openalex.org/W4393201329","https://openalex.org/W4281288759"
"https://openalex.org/W4393201329","https://openalex.org/W4386393747"
"https://openalex.org/W4393232659","https://openalex.org/W4378909122"
"https://openalex.org/W4393232659","https://openalex.org/W4385986416"
"https://openalex.org/W4397031407","https://openalex.org/W2900926148"
"https://openalex.org/W4399205104","https://openalex.org/W2983606184"
"https://openalex.org/W4399205104","https://openalex.org/W4387880898"
"https://openalex.org/W4399773554","https://openalex.org/W4313535427"
"https://openalex.org/W4400886981","https://openalex.org/W3004715773"
"https://openalex.org/W4400886981","https://openalex.org/W3161256523"
"https://openalex.org/W4400962314","https://openalex.org/W3211763588"
"https://openalex.org/W4400962314","https://openalex.org/W4221032282"
"https://openalex.org/W4400962314","https://openalex.org/W4385356301"
"https://openalex.org/W4400970010","https://openalex.org/W2784074952"
"https://openalex.org/W4400970010","https://openalex.org/W2891204558"
"https://openalex.org/W4400970010","https://openalex.org/W3175829719"
"https://openalex.org/W4400970010","https://openalex.org/W3215671560"
"https://openalex.org/W4400970010","https://openalex.org/W4223916656"
"https://openalex.org/W4400970010","https://openalex.org/W4226285238"
"https://openalex.org/W4400970010","https://openalex.org/W4286491652"
"https://openalex.org/W4400970010","https://openalex.org/W4294163524"
"https://openalex.org/W4400970010","https://openalex.org/W4304004503"
"https://openalex.org/W4401286742","https://openalex.org/W2786046638"
"https://openalex.org/W4401286742","https://openalex.org/W4213194545"
"https://openalex.org/W4401495815","https://openalex.org/W2797335956"
"https://openalex.org/W4401495815","https://openalex.org/W2810146108"
"https://openalex.org/W4401495815","https://openalex.org/W3030289169"
"https://openalex.org/W4401583676","https://openalex.org/W3004018274"
"https://openalex.org/W4401583676","https://openalex.org/W3030289169"
"https://openalex.org/W4401583676","https://openalex.org/W3040778341"
"https://openalex.org/W4401583676","https://openalex.org/W4210656274"
"https://openalex.org/W4401583676","https://openalex.org/W4281699379"
"https://openalex.org/W4402274477","https://openalex.org/W4211121451"
"https://openalex.org/W4402274477","https://openalex.org/W4317473373"
"https://openalex.org/W4402755829","https://openalex.org/W3034323042"
"https://openalex.org/W4402755829","https://openalex.org/W3133741799"
"https://openalex.org/W4403209526","https://openalex.org/W2948930564"
"https://openalex.org/W4403209526","https://openalex.org/W3044996171"
"https://openalex.org/W4403209526","https://openalex.org/W3158883948"
"https://openalex.org/W4403209526","https://openalex.org/W3195171687"
"https://openalex.org/W4403209526","https://openalex.org/W4212892223"
"https://openalex.org/W4403209526","https://openalex.org/W4386303561"
"https://openalex.org/W4403550634","https://openalex.org/W4327566656"
"https://openalex.org/W4403550634","https://openalex.org/W4366598884"
"https://openalex.org/W4403550634","https://openalex.org/W4387073779"
"https://openalex.org/W4403550634","https://openalex.org/W4389080515"
"https://openalex.org/W4403550634","https://openalex.org/W4392370569"
"https://openalex.org/W4403603990","https://openalex.org/W4400320008"
"https://openalex.org/W4403646657","https://openalex.org/W4386565561"
"https://openalex.org/W4403646657","https://openalex.org/W4388112347"
"https://openalex.org/W4404960107","https://openalex.org/W4386914390"
"https://openalex.org/W4405893261","https://openalex.org/W2910016158"
"https://openalex.org/W4405893261","https://openalex.org/W3123691469"
"https://openalex.org/W4405893261","https://openalex.org/W4386879775"
"https://openalex.org/W4406227554","https://openalex.org/W2104155220"
"https://openalex.org/W4406227554","https://openalex.org/W2787958458"
"https://openalex.org/W4406227554","https://openalex.org/W2788281977"
"https://openalex.org/W4406227554","https://openalex.org/W2790696117"
"https://openalex.org/W4406227554","https://openalex.org/W2794765099"
"https://openalex.org/W4406227554","https://openalex.org/W2865221093"
"https://openalex.org/W4406227554","https://openalex.org/W2891598053"
"https://openalex.org/W4406227554","https://openalex.org/W2895855825"
"https://openalex.org/W4406227554","https://openalex.org/W2908424681"
"https://openalex.org/W4406227554","https://openalex.org/W2914309524"
"https://openalex.org/W4406227554","https://openalex.org/W2938179994"
"https://openalex.org/W4406227554","https://openalex.org/W2998500935"
"https://openalex.org/W4406227554","https://openalex.org/W3005468410"
"https://openalex.org/W4406227554","https://openalex.org/W3014073991"
"https://openalex.org/W4406227554","https://openalex.org/W3037814288"
"https://openalex.org/W4406227554","https://openalex.org/W3086814589"
"https://openalex.org/W4406227554","https://openalex.org/W3088039034"
"https://openalex.org/W4406227554","https://openalex.org/W3088379730"
"https://openalex.org/W4406227554","https://openalex.org/W3089147633"
"https://openalex.org/W4406227554","https://openalex.org/W3097297605"
"https://openalex.org/W4406227554","https://openalex.org/W3127086763"
"https://openalex.org/W4406227554","https://openalex.org/W3141114363"
"https://openalex.org/W4406227554","https://openalex.org/W3144011056"
"https://openalex.org/W4406227554","https://openalex.org/W3158153477"
"https://openalex.org/W4406227554","https://openalex.org/W3178121305"
"https://openalex.org/W4406227554","https://openalex.org/W4224231465"
"https://openalex.org/W4406227554","https://openalex.org/W4288535431"
"https://openalex.org/W4406227554","https://openalex.org/W4295671955"
"https://openalex.org/W4406227554","https://openalex.org/W4385860649"
"https://openalex.org/W4406227554","https://openalex.org/W4403628452"
"https://openalex.org/W4407085250","https://openalex.org/W2897490871"
"https://openalex.org/W4407578734","https://openalex.org/W2895529489"
"https://openalex.org/W4407578734","https://openalex.org/W3085195804"
"https://openalex.org/W4408278093","https://openalex.org/W2889073195"
"https://openalex.org/W4408278093","https://openalex.org/W2921499963"
"https://openalex.org/W4408278093","https://openalex.org/W3009221443"
"https://openalex.org/W4408278093","https://openalex.org/W3036296561"
"https://openalex.org/W4408278093","https://openalex.org/W3099237227"
"https://openalex.org/W4408278093","https://openalex.org/W3144486070"
"https://openalex.org/W4408278093","https://openalex.org/W3160355583"
"https://openalex.org/W4408278093","https://openalex.org/W3177498683"
"https://openalex.org/W4408278093","https://openalex.org/W4205698403"
"https://openalex.org/W4408278093","https://openalex.org/W4210377061"
"https://openalex.org/W4408278093","https://openalex.org/W4210969001"
"https://openalex.org/W4408278093","https://openalex.org/W4291713307"
"https://openalex.org/W4408481959","https://openalex.org/W2790633784"
"https://openalex.org/W4410249344","https://openalex.org/W4281939533"
"https://openalex.org/W4410249344","https://openalex.org/W4308014727"
"https://openalex.org/W4410249344","https://openalex.org/W4388293037"
"https://openalex.org/W4410249344","https://openalex.org/W4396986130"
"https://openalex.org/W4410249344","https://openalex.org/W4404034642"
"https://openalex.org/W4411575837","https://openalex.org/W3188562849"
"https://openalex.org/W4411575837","https://openalex.org/W4309079633"
"https://openalex.org/W4411575837","https://openalex.org/W4407578734"
"https://openalex.org/W4412699374","https://openalex.org/W4390063994"
"https://openalex.org/W4413100790","https://openalex.org/W3094287941"
"https://openalex.org/W4413100790","https://openalex.org/W4284894142"
"https://openalex.org/W2986554316","https://openalex.org/W2941269451"
"https://openalex.org/W3018153752","https://openalex.org/W2990784730"
"https://openalex.org/W3043746286","https://openalex.org/W2891045778"
"https://openalex.org/W3109625748","https://openalex.org/W2626500613"
"https://openalex.org/W3109625748","https://openalex.org/W3012119999"
"https://openalex.org/W3131473402","https://openalex.org/W3014213053"
"https://openalex.org/W3182810186","https://openalex.org/W2884502747"
"https://openalex.org/W3208849867","https://openalex.org/W2917634424"
"https://openalex.org/W3208849867","https://openalex.org/W2964527079"
"https://openalex.org/W3212500286","https://openalex.org/W3087605345"
"https://openalex.org/W4211229802","https://openalex.org/W3022664534"
"https://openalex.org/W4225133885","https://openalex.org/W3048402939"
"https://openalex.org/W4287921408","https://openalex.org/W2894324859"
"https://openalex.org/W4292364259","https://openalex.org/W2794245781"
"https://openalex.org/W4292364259","https://openalex.org/W3163629062"
"https://openalex.org/W4295424668","https://openalex.org/W3203350643"
"https://openalex.org/W4306252398","https://openalex.org/W3142262694"
"https://openalex.org/W4307370894","https://openalex.org/W2792647196"
"https://openalex.org/W4307370894","https://openalex.org/W2963574940"
"https://openalex.org/W4307370894","https://openalex.org/W3160355583"
"https://openalex.org/W4307370894","https://openalex.org/W4225373618"
"https://openalex.org/W4309562036","https://openalex.org/W2797358727"
"https://openalex.org/W4309562036","https://openalex.org/W4220693965"
"https://openalex.org/W4309562036","https://openalex.org/W4309562036"
"https://openalex.org/W4313214422","https://openalex.org/W3104282317"
"https://openalex.org/W4322012463","https://openalex.org/W2608776059"
"https://openalex.org/W4322012463","https://openalex.org/W2904604154"
"https://openalex.org/W4322012463","https://openalex.org/W2950976769"
"https://openalex.org/W4323654667","https://openalex.org/W2892457695"
"https://openalex.org/W4323654667","https://openalex.org/W3198100304"
"https://openalex.org/W4362519767","https://openalex.org/W2788025578"
"https://openalex.org/W4365451886","https://openalex.org/W3109998324"
"https://openalex.org/W4365451886","https://openalex.org/W4389339025"
"https://openalex.org/W4368368405","https://openalex.org/W2999620179"
"https://openalex.org/W4368368405","https://openalex.org/W3137498929"
"https://openalex.org/W4368368405","https://openalex.org/W3175657305"
"https://openalex.org/W4378232934","https://openalex.org/W2888621242"
"https://openalex.org/W4378232934","https://openalex.org/W2909538757"
"https://openalex.org/W4378232934","https://openalex.org/W2921674222"
"https://openalex.org/W4378232934","https://openalex.org/W3048032776"
"https://openalex.org/W4378232934","https://openalex.org/W4200286440"
"https://openalex.org/W4378232934","https://openalex.org/W4226424504"
"https://openalex.org/W4378470203","https://openalex.org/W3173085514"
"https://openalex.org/W4378470203","https://openalex.org/W4307851295"
"https://openalex.org/W4378470203","https://openalex.org/W4307931169"
"https://openalex.org/W4381611219","https://openalex.org/W3043940617"
"https://openalex.org/W4381611219","https://openalex.org/W3098420360"
"https://openalex.org/W4381611219","https://openalex.org/W3160685989"
"https://openalex.org/W4381611219","https://openalex.org/W4283742137"
"https://openalex.org/W4381611219","https://openalex.org/W4313451611"
"https://openalex.org/W4386773774","https://openalex.org/W4319983872"
"https://openalex.org/W4386773774","https://openalex.org/W4322200614"
"https://openalex.org/W4386958681","https://openalex.org/W2980134285"
"https://openalex.org/W4386958681","https://openalex.org/W2999766330"
"https://openalex.org/W4386958681","https://openalex.org/W3044526418"
"https://openalex.org/W4386958681","https://openalex.org/W3047759777"
"https://openalex.org/W4386958681","https://openalex.org/W3119136022"
"https://openalex.org/W4386958681","https://openalex.org/W3158263078"
"https://openalex.org/W4386958681","https://openalex.org/W4221012987"
"https://openalex.org/W4386958681","https://openalex.org/W4322768529"
"https://openalex.org/W4387519529","https://openalex.org/W3036750041"
"https://openalex.org/W4387519529","https://openalex.org/W3097880516"
"https://openalex.org/W4388112347","https://openalex.org/W4386565561"
"https://openalex.org/W4388524050","https://openalex.org/W3135272705"
"https://openalex.org/W4389088226","https://openalex.org/W2792605551"
"https://openalex.org/W4389088226","https://openalex.org/W4320917636"
"https://openalex.org/W4389455100","https://openalex.org/W3196706830"
"https://openalex.org/W4389577909","https://openalex.org/W2943658661"
"https://openalex.org/W4389577909","https://openalex.org/W3010464593"
"https://openalex.org/W4389577909","https://openalex.org/W3085830165"
"https://openalex.org/W4390031993","https://openalex.org/W2788287601"
"https://openalex.org/W4390031993","https://openalex.org/W3093906370"
"https://openalex.org/W4390128670","https://openalex.org/W3081773070"
"https://openalex.org/W4392151180","https://openalex.org/W3012781965"
"https://openalex.org/W4393318050","https://openalex.org/W2999593198"
"https://openalex.org/W4393318050","https://openalex.org/W3093766904"
"https://openalex.org/W4393318050","https://openalex.org/W4210761542"
"https://openalex.org/W4393318050","https://openalex.org/W4221079612"
"https://openalex.org/W4393318050","https://openalex.org/W4301179920"
"https://openalex.org/W4395081253","https://openalex.org/W4225402046"
"https://openalex.org/W4395081253","https://openalex.org/W4294126071"
"https://openalex.org/W4396227303","https://openalex.org/W4281785443"
"https://openalex.org/W4399303977","https://openalex.org/W4306247975"
"https://openalex.org/W4399303977","https://openalex.org/W4311373097"
"https://openalex.org/W4399437294","https://openalex.org/W4385697442"
"https://openalex.org/W4399437294","https://openalex.org/W4399437294"
"https://openalex.org/W4399574531","https://openalex.org/W4362576988"
"https://openalex.org/W4399574531","https://openalex.org/W4379928914"
"https://openalex.org/W4399574531","https://openalex.org/W4385462164"
"https://openalex.org/W4404320477","https://openalex.org/W3115729369"
"https://openalex.org/W4410260902","https://openalex.org/W4366208486"
"https://openalex.org/W4410260902","https://openalex.org/W4393851037"
"https://openalex.org/W4399662856","https://openalex.org/W2783660608"
"https://openalex.org/W4399662856","https://openalex.org/W2811366410"
"https://openalex.org/W4399662856","https://openalex.org/W2962899550"
"https://openalex.org/W4399662856","https://openalex.org/W3072696391"
"https://openalex.org/W4399662856","https://openalex.org/W4206686618"
"https://openalex.org/W4399662856","https://openalex.org/W4307706841"
"https://openalex.org/W4400320008","https://openalex.org/W4387773459"
"https://openalex.org/W4400320008","https://openalex.org/W4391656550"
"https://openalex.org/W4400320008","https://openalex.org/W4396816917"
"https://openalex.org/W4400320008","https://openalex.org/W4399346582"
"https://openalex.org/W4400697960","https://openalex.org/W4394598554"
"https://openalex.org/W4400697960","https://openalex.org/W4400775465"
"https://openalex.org/W4401037871","https://openalex.org/W2938047855"
"https://openalex.org/W4401037871","https://openalex.org/W4220676729"
"https://openalex.org/W4401117129","https://openalex.org/W4327545105"
"https://openalex.org/W4401117129","https://openalex.org/W4388107288"
"https://openalex.org/W4401117129","https://openalex.org/W4388451771"
"https://openalex.org/W4401616745","https://openalex.org/W2948930564"
"https://openalex.org/W4401616745","https://openalex.org/W3043602140"
"https://openalex.org/W4401616745","https://openalex.org/W3210482027"
"https://openalex.org/W4401616745","https://openalex.org/W4386303561"
"https://openalex.org/W4401616745","https://openalex.org/W4386629762"
"https://openalex.org/W4401616745","https://openalex.org/W4388899103"
"https://openalex.org/W4401616745","https://openalex.org/W4389924824"
"https://openalex.org/W4401616745","https://openalex.org/W4391786015"
"https://openalex.org/W4401616745","https://openalex.org/W4394598554"
"https://openalex.org/W4401616745","https://openalex.org/W4394707410"
"https://openalex.org/W4402135147","https://openalex.org/W3083954062"
"https://openalex.org/W4402135147","https://openalex.org/W3134108147"
"https://openalex.org/W4402135147","https://openalex.org/W4281907710"
"https://openalex.org/W4402200176","https://openalex.org/W2911681137"
"https://openalex.org/W4402200176","https://openalex.org/W2990851578"
"https://openalex.org/W4402200176","https://openalex.org/W2998092001"
"https://openalex.org/W4402200176","https://openalex.org/W3099507026"
"https://openalex.org/W4402200176","https://openalex.org/W3116381253"
"https://openalex.org/W4402200176","https://openalex.org/W3126896291"
"https://openalex.org/W4402200176","https://openalex.org/W4385638511"
"https://openalex.org/W4402200176","https://openalex.org/W4388827826"
"https://openalex.org/W4402432690","https://openalex.org/W3038281093"
"https://openalex.org/W4402432690","https://openalex.org/W4311707131"
"https://openalex.org/W4402432690","https://openalex.org/W4319074691"
"https://openalex.org/W4402432690","https://openalex.org/W4399899302"
"https://openalex.org/W4402575529","https://openalex.org/W2810031855"
"https://openalex.org/W4402575529","https://openalex.org/W2951997750"
"https://openalex.org/W4402575529","https://openalex.org/W3093713122"
"https://openalex.org/W4402575529","https://openalex.org/W4385306835"
"https://openalex.org/W4402898286","https://openalex.org/W2787878485"
"https://openalex.org/W4402898286","https://openalex.org/W2960064402"
"https://openalex.org/W4403012713","https://openalex.org/W2782554150"
"https://openalex.org/W4403012713","https://openalex.org/W2945901121"
"https://openalex.org/W4403012713","https://openalex.org/W3021851631"
"https://openalex.org/W4403012713","https://openalex.org/W4391377707"
"https://openalex.org/W4403077062","https://openalex.org/W2952813892"
"https://openalex.org/W4403077062","https://openalex.org/W3036296561"
"https://openalex.org/W4403077062","https://openalex.org/W4295346185"
"https://openalex.org/W4403077062","https://openalex.org/W4388492081"
"https://openalex.org/W4403077062","https://openalex.org/W4391897636"
"https://openalex.org/W4403689009","https://openalex.org/W3176347952"
"https://openalex.org/W4403689009","https://openalex.org/W4284881345"
"https://openalex.org/W4403689009","https://openalex.org/W4313702686"
"https://openalex.org/W4403689009","https://openalex.org/W4317553463"
"https://openalex.org/W4403689009","https://openalex.org/W4383704405"
"https://openalex.org/W4403689009","https://openalex.org/W4385522730"
"https://openalex.org/W4403689009","https://openalex.org/W4396916068"
"https://openalex.org/W4404800390","https://openalex.org/W4211074561"
"https://openalex.org/W4404800390","https://openalex.org/W4214568552"
"https://openalex.org/W4404800390","https://openalex.org/W4389976407"
"https://openalex.org/W4405597132","https://openalex.org/W2890632286"
"https://openalex.org/W4405597132","https://openalex.org/W3127539115"
"https://openalex.org/W4406227920","https://openalex.org/W2811443445"
"https://openalex.org/W4406227920","https://openalex.org/W4308526979"
"https://openalex.org/W4406586195","https://openalex.org/W2965427465"
"https://openalex.org/W4407121995","https://openalex.org/W2896333815"
"https://openalex.org/W4407121995","https://openalex.org/W3046100511"
"https://openalex.org/W4407121995","https://openalex.org/W4280613995"
"https://openalex.org/W4407121995","https://openalex.org/W4281782599"
"https://openalex.org/W4407121995","https://openalex.org/W4377292389"
"https://openalex.org/W4407349636","https://openalex.org/W2811443445"
"https://openalex.org/W4407349636","https://openalex.org/W3022515990"
"https://openalex.org/W4407349636","https://openalex.org/W4212772324"
"https://openalex.org/W4407349636","https://openalex.org/W4312082301"
"https://openalex.org/W4407349636","https://openalex.org/W4385568216"
"https://openalex.org/W4407349636","https://openalex.org/W4387718460"
"https://openalex.org/W4407349636","https://openalex.org/W4393261383"
"https://openalex.org/W4408853853","https://openalex.org/W2810031855"
"https://openalex.org/W4408853853","https://openalex.org/W2951997750"
"https://openalex.org/W4408853853","https://openalex.org/W3093713122"
"https://openalex.org/W4408853853","https://openalex.org/W4285120271"
"https://openalex.org/W4408853853","https://openalex.org/W4385306835"
"https://openalex.org/W4408853853","https://openalex.org/W4402575529"
"https://openalex.org/W4409256661","https://openalex.org/W2984209203"
"https://openalex.org/W4409256661","https://openalex.org/W3022515990"
"https://openalex.org/W4409256661","https://openalex.org/W4212772324"
"https://openalex.org/W4409256661","https://openalex.org/W4312082301"
"https://openalex.org/W4409256661","https://openalex.org/W4319725399"
"https://openalex.org/W4409256661","https://openalex.org/W4385568216"
"https://openalex.org/W4409336455","https://openalex.org/W3009383630"
"https://openalex.org/W4409336455","https://openalex.org/W3034164977"
"https://openalex.org/W4409336455","https://openalex.org/W3089396568"
"https://openalex.org/W4409336455","https://openalex.org/W4307742098"
"https://openalex.org/W4413740173","https://openalex.org/W2967415274"
"https://openalex.org/W4413740173","https://openalex.org/W3034892950"
"https://openalex.org/W4413740173","https://openalex.org/W3078106026"
"https://openalex.org/W4413740173","https://openalex.org/W3183073847"
"https://openalex.org/W4413740173","https://openalex.org/W3193003181"
